animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_color,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel
1.0603E+13,1.0603E+13,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑色,ADULT,F,N,,,OPEN,,,2017/3/3,2017/9/1,2017/7/9 23:13,2017/3/3 09:39,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/cb360522285a6a6e0badc6310493f660.JPG,,,2017-07-10T00:02:22.96,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.03052E+13,103052307,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,光復南路,,OPEN,,,2014/5/24,2999/12/31,2017/7/9 23:13,2014/5/24 15:39,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1400917985_49_6876c645d5ee546955cf036590bd1f89.jpg,,,2017-07-09T23:59:25.347,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.0603E+13,1.0603E+13,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑白嘴,ADULT,F,N,,,OPEN,,,2017/3/3,2017/9/1,2017/7/9 23:13,2017/3/3 09:40,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/ad95770401aaa73e7a9d724fd5ce8dba.JPG,,,2017-07-10T00:02:22.977,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.0603E+13,1.0603E+13,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黃白,ADULT,F,N,,,OPEN,,,2017/3/3,2017/9/1,2017/7/9 23:13,2017/3/3 09:41,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/650a8f3bf17c620df48659def2b83de7.JPG,,,2017-07-10T00:02:22.99,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.06032E+13,10602240008,10,91,中途動物醫院,狗,M,MEDIUM,黑白,CHILD,T,N,,,OPEN,我在南屯區 大原動物醫院開放認養 歡迎來電詢問04-23891108,,2017/3/15,2999/12/31,2017/7/9 23:12,2017/3/15 10:45,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/c9d3c0fcd3039a112ee5682542578472.png,,,2017-07-10T00:02:26.17,,
1.06063E+13,10605160011,10,67,南屯園區,狗,M,MEDIUM,黃色,ADULT,T,N,,,OPEN,曾被砍傷而在沒安全感的空間時容易生氣且護食，但安全大空間及外出散步溫柔互動時活潑親人，但需留意太興奮激動時會較粗魯，欲認養時請跟現場人員諮詢其個性。,,2017/6/26,2999/12/31,2017/7/9 23:12,2017/6/26 14:37,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/35e9c0ec0ae38f4f220cb59b59ca13c8.png,,,2017-07-10T00:03:03.38,臺中市南屯區中台路601號,04-23850976
1.03051E+13,103050406,2,49,臺北市,狗,F,MINI,黑,CHILD,F,N,中社路2段,,OPEN,,,2014/5/7,2999/12/31,2017/7/9 23:12,2014/5/7 17:14,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1399454804_49_d459b0ad4721a190d9e6150c67ca9562.jpg,,,2017-07-09T23:59:23.253,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06063E+13,1060372,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,N,T,瑞穗鄉,,OPEN,進場日期:106/6/26 晶片號碼:990000000209979 8合一,,2017/6/26,2999/12/31,2017/7/9 23:12,2017/6/26 15:38,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/36b80933541db506666e75e017932f0a.JPG,,,2017-07-10T00:03:03.443,花蓮縣吉安鄉南濱路1段599號,038-421452
1.06033E+13,10602060005,10,91,中途動物醫院,狗,M,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在東區 仁愛犬動物醫院開放認養 歡迎來電詢問04-22126987,,2017/3/27,2999/12/31,2017/7/9 23:12,2017/3/27 11:42,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4e0dcda37b80dcd69d6661bc39f11489.png,,,2017-07-10T00:02:30.263,,
1.06042E+13,1064050003,10,91,中途動物醫院,狗,M,MEDIUM,米色,CHILD,T,N,,,OPEN,我在南屯區 溫馨動物醫院開放認養 歡迎來電04-22518648,,2017/4/18,2999/12/31,2017/7/9 23:12,2017/4/18 15:24,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/830cc6c9aaf968616a78d151dd8fefba.png,,,2017-07-10T00:02:37.487,,
1.0603E+13,1.0603E+13,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黑色,ADULT,F,N,,,OPEN,,,2017/3/3,2017/9/1,2017/7/9 23:12,2017/3/3 09:42,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/9bab478458e4a34e11a5885a95ed32b8.JPG,,,2017-07-10T00:02:23.007,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.0603E+13,1.0603E+13,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,白虎斑,ADULT,F,N,,,OPEN,,,2017/3/3,2017/9/1,2017/7/9 23:12,2017/3/3 09:42,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/f0ad794a5e98ae3edf336ca599eb37bd.JPG,,,2017-07-10T00:02:23.023,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.0603E+13,10601130019,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北區 中台動物醫院開放認養 歡迎來電詢問04-22922955,,2017/3/3,2999/12/31,2017/7/9 23:12,2017/3/3 10:21,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1aa9e35ab04f8bebd33ceeb0cca06d8f.png,,,2017-07-10T00:02:23.1,,
1.0603E+13,10602200002,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北區 中台動物醫院開放認養 歡迎來電詢問04-22922955,,2017/3/3,2999/12/31,2017/7/9 23:12,2017/3/3 10:21,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/f0a49433280b45101b912e34c073e8de.png,,,2017-07-10T00:02:23.133,,
1.0603E+13,10602140026,10,91,中途動物醫院,狗,M,MEDIUM,棕色,CHILD,T,N,,,OPEN,我在北區 中台動物醫院開放認養 歡迎來電詢問04-22922955,,2017/3/3,2999/12/31,2017/7/9 23:11,2017/3/3 10:22,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/536d5f531320b464661ddeb5f8456889.png,,,2017-07-10T00:02:23.147,,
1.06063E+13,106-E055D,13,89,志成動物醫院,狗,F,MEDIUM,黃色,CHILD,N,N,防疫所點交,,OPEN,,,2017/6/30,2017/7/12,2017/7/9 23:11,2017/6/30 14:21,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1498807883_89_8fb8c7e8c696ba010155279f7e9be998.JPG,,,2017-07-10T00:03:04.83,雲林縣斗六市雲林路二段517號,"公告動物均安置於代收容動物醫院,請洽該動物醫院或代養場洽詢辦"
1.0603E+13,10602160017,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/3,2999/12/31,2017/7/9 23:11,2017/3/3 10:28,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/91b340a1dd5c8967def35622ffaa5f13.png,,,2017-07-10T00:02:23.163,,
1.0603E+13,10602230034,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/3,2999/12/31,2017/7/9 23:11,2017/3/3 10:29,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1862e8c547af6c90ab6e0406b0280f72.png,,,2017-07-10T00:02:23.18,,
1.06062E+13,20170620010,6,61,,狗,F,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017/6/20,2999/12/31,2017/7/9 23:11,2017/6/20 17:16,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/199ffac99723240f20e4ecc888c1dc5b.jpg,,,2017-07-10T00:03:02.177,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.0603E+13,0302A12-3,17,75,高雄市壽山站動物保護教育園區,狗,F,BIG,黃,ADULT,F,N,三民區金鼎路,,OPEN,,,2017/3/3,2999/12/31,2017/7/9 23:11,2017/3/3 15:13,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/dd856498f7bf26e1f089f0ee86975b65.jpg,,,2017-07-10T00:02:23.21,高雄市鼓山區萬壽路350號,07-5519059
1.03113E+13,102123002,2,49,臺北市,狗,F,MEDIUM,黃,ADULT,F,N,萬大路,,OPEN,削瘦 Hi~~~我是米老鼠 這張照片是正在聽志工姊姊的指令唷 我會乖乖坐下不躁動 這樣的狗狗適合你嗎? 可以先來跟我互動看看唷!,9832,2014/11/25,2999/12/31,2017/7/9 23:11,2014/11/25 16:21,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/bfcb1493b0481d0b8b83fcc8f09538d8.jpg,,,2017-07-09T23:59:47.793,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.03072E+13,新北新莊20140714-1,3,52,新北市新莊動物之家,貓,M,MINI,虎班,CHILD,N,N,板橋區,,OPEN,,,2014/7/18,2999/12/31,2017/7/9 23:11,2014/7/18 16:27,新北市新莊區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/52/ecad6f1f14683ef64d9738f3a48a6f87.jpg,,,2017-07-09T23:59:35.24,新北市泰山區楓江路191號,02-22977814
1.03072E+13,新北中和20140718-5,3,53,新北市中和動物之家,貓,M,MINI,虎斑,CHILD,N,N,中和區,,OPEN,,,2014/7/18,2999/12/31,2017/7/9 23:11,2014/7/18 16:21,新北市中和區公立動物之家 ,,http://animal-adoption.coa.gov.tw/uploads/animal_album/53/edd039aa63a6aefbdb07cdcc95798bfe.jpg,,,2017-07-09T23:59:35.223,新北市中和區興南路三段100號,02-86685547
1.06052E+13,10605120007,10,91,中途動物醫院,狗,M,MEDIUM,其他灰棕,CHILD,T,N,,,OPEN,我在 大里區中一寵物綜合醫院 開放認養 歡迎來電詢問04-24814507,,2017/5/19,2999/12/31,2017/7/9 23:11,2017/5/19 14:46,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/b58c7d98eb7b78e47c6d4d26f35e129a.png,,,2017-07-10T00:02:52.24,,
1.0411E+13,D3-1041102001,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑色,ADULT,T,T,花壇鄉,,OPEN,104年11月2日進入收容所，捕捉拾獲地點：花壇鄉崙雅村彰花路151巷50號，即日起開放領養,,2015/11/3,2999/12/31,2017/7/9 23:11,2015/11/3 13:18,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1446527811_69_1ff1de774005f8da13f42943881c655f.jpg,,,2017-07-10T00:00:16.297,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638
1.06032E+13,10603060019,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北屯區 永昌動物醫院開放認養 歡迎來電詢問04-22356239,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:34,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/adcda024caae3d8f88aac0ba6e8cc342.png,,,2017-07-10T00:02:29.25,,
1.06032E+13,10602140031,10,91,中途動物醫院,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在北屯區 永昌動物醫院開放認養 歡迎來電詢問04-22356239,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:36,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/57e630ca3416446bb1dbaf4769129722.png,,,2017-07-10T00:02:29.283,,
1.06042E+13,10604050026,10,91,中途動物醫院,貓,M,SMALL,黃色,ADULT,T,N,,,OPEN,我在潭子區 聖安動物醫院開放認養 歡迎來電詢問04-25350238,,2017/4/21,2999/12/31,2017/7/9 23:10,2017/4/21 13:25,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/0d53b99e2994bc048474ef85c585ee18.png,,,2017-07-10T00:02:38.37,,
1.06032E+13,10602110013,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北區東南動物醫院開放認養，聯絡電話04-22960753,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:38,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d73d95d4d2974bcdaa325b775c21e811.png,,,2017-07-10T00:02:29.3,,
1.06032E+13,10602210005,10,91,中途動物醫院,狗,F,MEDIUM,虎斑,CHILD,T,N,,,OPEN,我在北區東南動物醫院開放認養，聯絡電話04-22960753,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:40,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/5a9d7ba60d240d6788c7ecd423db2bab.png,,,2017-07-10T00:02:29.313,,
1.06032E+13,10602140029,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在北區東南動物醫院開放認養，聯絡電話04-22960753,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:41,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1250845246cbbbe5e188fa0f34ac2d0f.png,,,2017-07-10T00:02:29.343,,
1.06032E+13,10602230016,10,91,中途動物醫院,狗,M,MEDIUM,黃色,CHILD,T,N,,,OPEN,我在北區東南動物醫院開放認養，聯絡電話04-22960753,,2017/3/22,2999/12/31,2017/7/9 23:10,2017/3/22 14:44,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4f115bf252b851eb82188c3806968a8e.png,,,2017-07-10T00:02:29.36,,
1.06032E+13,1060188,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,棕白,ADULT,T,T,秀林鄉,,OPEN,進場日期：106/03/23 注射：八合一,990000000208369 106/04/07絕育,2017/3/23,2999/12/31,2017/7/9 23:10,2017/3/23 10:06,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/b4102081fced4981a16433415accb906.JPG,,,2017-07-10T00:02:29.377,花蓮縣吉安鄉南濱路1段599號,038-421452
1.06032E+13,10603060016,10,67,南屯園區,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:10,2017/3/23 14:55,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/a26cc113d6d71d6164c6921235954722.png,,,2017-07-10T00:02:29.407,臺中市南屯區中台路601號,04-23850976
1.0607E+13,C3-1060701001,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,虎斑,CHILD,F,T,彰化市,,OPEN,106年7月1日進入收容所，捕捉拾獲地點：彰化市崙美路701巷，即日起開放領養,,2017/7/2,2999/12/31,2017/7/9 23:09,2017/7/2 11:51,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/66327f5c76b3d6538f1d46a0d6b7d5cb.png,,,2017-07-10T00:03:05.453,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638
1.06032E+13,10603140019,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 15:52,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/2dc96ea79181809ddf1a9946023475a6.png,,,2017-07-10T00:02:29.42,,
1.06032E+13,10603070014,10,91,中途動物醫院,狗,F,MEDIUM,黃色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 15:53,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/a95f518cb35c2f04568ad213794b118e.png,,,2017-07-10T00:02:29.437,,
1.06032E+13,10603030015,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 15:54,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/acbaf23f41db8d9dea36228324fb2262.png,,,2017-07-10T00:02:29.467,,
1.06032E+13,10603070011,10,91,中途動物醫院,狗,M,MEDIUM,虎斑,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 15:57,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4ebd9cdd52440b4debbfb0ffca6a8633.png,,,2017-07-10T00:02:29.483,,
1.06032E+13,10603140020,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在東區 東大動物醫院開放認養 歡迎來電詢問04-22204161,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 15:58,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4109ca65a2e0e59e102c298b6baac6dc.png,,,2017-07-10T00:02:29.5,,
1.06032E+13,1060191,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,T,豐濱鄉,,OPEN,進場日期：106/03/23 注射：八合一,990000000208362 106/03/25絕育,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 16:06,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/79a9dbc2ec4ccecceaa6c3c1be4f0bda.JPG,,,2017-07-10T00:02:29.53,花蓮縣吉安鄉南濱路1段599號,038-421452
1.06032E+13,20170322001,6,61,,狗,F,MEDIUM,黑,ADULT,N,N,大溪區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/7c41407ba45da93fce09a60790065e6e.jpg,,,2017-07-10T00:02:29.547,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170322004,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:08,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/672338473f6a43271964946d27d93e68.jpg,,,2017-07-10T00:02:29.56,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06051E+13,0502C1-4,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黃,CHILD,N,N,大寮區江山路,,OPEN,,,2017/5/5,2999/12/31,2017/7/9 23:08,2017/5/5 09:15,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/4b232c940209d2bf5ab7343b05cd38b0.jpg,,,2017-07-10T00:02:46.383,高雄市鼓山區萬壽路350號,07-5519059
1.05032E+13,10502160001,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,,,2016/3/18,2999/12/31,2017/7/9 23:08,2016/3/18 16:36,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/b38bd4bec59c6bf716e9f6b58d2ce1d0.png,,,2017-07-10T00:00:42.443,臺中市南屯區中台路601號,04-23850976
1.03072E+13,103071012,2,49,臺北市,狗,M,BIG,虎斑,ADULT,F,N,菁山路101巷,,OPEN,疥癬,,2014/9/4,2999/12/31,2017/7/9 23:08,2014/7/19 18:34,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409736566_49_6835f5879627fc3aa616ce1a09fb6f96.JPG,,,2017-07-09T23:59:38.71,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06061E+13,20170605003,6,61,,狗,F,MEDIUM,黑,ADULT,N,N,復興區,,OPEN,,,2017/6/5,2999/12/31,2017/7/9 23:08,2017/6/5 17:31,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/07b7da3b5799b457c2fc203885a6f422.jpg,,,2017-07-10T00:02:59.113,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05063E+13,10412036008,10,67,南屯園區,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,,,2016/6/27,2999/12/31,2017/7/9 23:07,2016/6/27 20:22,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/21262741ecb1fa0fdd0f3e20fa759eb7.png,,,2017-07-10T00:01:08.307,臺中市南屯區中台路601號,04-23850976
1.06032E+13,20170322006,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e853e9c9d938fb3cfe621ee22c6f9aee.jpg,,,2017-07-10T00:02:29.593,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170322007,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a45b097d9a94fc5cd9e6e4f011392020.jpg,,,2017-07-10T00:02:29.61,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170322008,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/1ef2f39c02c2cd5d032d464da185933a.jpg,,,2017-07-10T00:02:29.623,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170322009,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/bd6c23e6987baa9f4ad64a448181e9fe.jpg,,,2017-07-10T00:02:29.64,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323003,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,桃園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c908db28c15a10c024f8bc8df11ddd9c.jpg,,,2017-07-10T00:02:29.67,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323008,6,61,,狗,F,MEDIUM,黑,ADULT,N,N,龜山區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a17d853b727d4e88d77ca9209da38aa4.jpg,,,2017-07-10T00:02:29.687,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323010,6,61,,狗,F,MEDIUM,黑,ADULT,F,N,大園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/cff607d33824de3764aec6143ecd9eec.jpg,,,2017-07-10T00:02:29.7,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323011,6,61,,狗,F,MINI,黑,CHILD,F,N,大園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:07,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/50d24933e8be22a7da8a5277bd7b3308.jpg,,,2017-07-10T00:02:29.733,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06011E+13,160729-185,12,70,南投縣公立動物收容所,狗,M,MEDIUM,黑色,ADULT,T,N,,,OPEN,,,2017/1/10,2999/12/31,2017/7/9 23:06,2017/1/10 16:26,南投縣公立動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/70/23ad32bf3ba476f10f586c1188138026.jpg,,,2017-07-10T00:02:10.153,南投縣南投市嶺興路36之1號,049-2225440
1.06061E+13,20170605012,6,61,,狗,F,SMALL,黃,CHILD,F,N,龍潭區,,OPEN,,,2017/6/5,2999/12/31,2017/7/9 23:06,2017/6/5 17:31,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/f924a0f199e4749ee36e12eaac240c5b.jpg,,,2017-07-10T00:02:59.287,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323012,6,61,,狗,M,MINI,黑,CHILD,F,N,大園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:06,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/650b65d8c0a650ec215834a802a7abb0.jpg,,,2017-07-10T00:02:29.75,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323013,6,61,,狗,F,MINI,黑,CHILD,F,N,大園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:06,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/29f2006eeaa72c67d4849714a78fe9d8.jpg,,,2017-07-10T00:02:29.78,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06032E+13,20170323014,6,61,,狗,M,MINI,黑,CHILD,F,N,大園區,,OPEN,,,2017/3/23,2999/12/31,2017/7/9 23:06,2017/3/23 17:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4c32e1dfb724b392cf580a772212261b.jpg,,,2017-07-10T00:02:29.797,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
